filename,code_token_count,input_token_count_with_special,exceeds_510
slice_CWE416_63-CWE416_Use_After_Free__new_delete_class_1.c,29,31,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_int64_t_1.c,40,42,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_int64_t_2.c,29,31,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_int_1.c,36,38,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_int_2.c,26,28,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_long_1.c,36,38,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_long_2.c,26,28,False
slice_CWE416_63-CWE416_Use_After_Free__new_delete_struct_1.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__malloc_free_char_1.c,57,59,False
slice_CWE416_64-CWE416_Use_After_Free__malloc_free_int64_t_1.c,66,68,False
slice_CWE416_64-CWE416_Use_After_Free__malloc_free_int_1.c,57,59,False
slice_CWE416_64-CWE416_Use_After_Free__malloc_free_long_1.c,57,59,False
slice_CWE416_64-CWE416_Use_After_Free__malloc_free_struct_1.c,63,65,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_array_char_1.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_array_int64_t_1.c,32,34,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_array_int_1.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_array_long_1.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_array_struct_1.c,32,34,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_char_1.c,38,40,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_char_2.c,26,28,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_class_1.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_int64_t_1.c,40,42,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_int64_t_2.c,29,31,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_int_1.c,36,38,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_int_2.c,26,28,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_long_1.c,36,38,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_long_2.c,26,28,False
slice_CWE416_64-CWE416_Use_After_Free__new_delete_struct_1.c,29,31,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,80,82,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,73,75,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,41,43,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,80,82,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,100,102,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,93,95,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,61,63,False
slice_CWE680_01-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,100,102,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_02-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_03-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_04-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_05-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_06-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_07-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_08-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_09-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_10-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_11-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_12-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_13-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_14-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,80,82,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,73,75,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,80,82,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,100,102,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,93,95,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_15-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,100,102,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_16-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,88,90,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,81,83,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,45,47,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,88,90,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,108,110,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,101,103,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,65,67,False
slice_CWE680_17-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,108,110,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,80,82,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,73,75,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,41,43,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,80,82,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,100,102,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,93,95,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,61,63,False
slice_CWE680_18-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,100,102,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,106,108,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,99,101,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,63,65,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,106,108,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,119,121,False
slice_CWE680_21-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,83,85,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,131,133,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,123,125,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,88,90,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,132,134,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,126,128,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,119,121,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,83,85,False
slice_CWE680_22-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,126,128,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,112,114,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,105,107,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,73,75,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,112,114,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,136,138,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,129,131,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,97,99,False
slice_CWE680_31-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,136,138,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,123,125,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,116,118,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,80,82,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,123,125,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,147,149,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,140,142,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,104,106,False
slice_CWE680_32-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,147,149,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,98,100,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,91,93,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,59,61,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,98,100,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,122,124,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,115,117,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,83,85,False
slice_CWE680_33-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,122,124,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,115,117,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,107,109,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,76,78,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,116,118,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,110,112,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,103,105,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,71,73,False
slice_CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,110,112,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,98,100,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,91,93,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,59,61,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,98,100,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,118,120,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,111,113,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,79,81,False
slice_CWE680_42-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,118,120,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,80,82,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,73,75,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,41,43,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,80,82,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,100,102,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,93,95,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,61,63,False
slice_CWE680_43-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,100,102,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,89,91,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,82,84,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,50,52,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,89,91,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,109,111,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,102,104,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,70,72,False
slice_CWE680_44-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,109,111,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,116,118,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,108,110,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,77,79,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,117,119,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,110,112,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,103,105,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,71,73,False
slice_CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,110,112,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,152,154,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,143,145,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,113,115,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,154,156,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,124,126,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,117,119,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_1.c,85,87,False
slice_CWE680_52-CWE680_Integer_Overflow_to_Buffer_Overflow__new_listen_socket_1.c,124,126,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_1.c,188,190,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_1.c,178,180,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_1.c,149,151,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_listen_socket_1.c,191,193,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_1.c,136,138,False
slice_CWE680_53-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_1.c,129,131,False
